CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment,Cluster,Cluster_Name,Cluster_Action
17394,219,1,203.87,1,2,1,4,121,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17396,39,8,7330.8,3,5,5,13,355,Promising,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
17397,22,2,696.41,4,3,3,10,433,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
17398,115,3,653.38,2,4,3,9,243,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17400,126,5,2129.96,2,4,5,11,245,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17402,5,13,2633.85,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
17403,36,1,281.62,3,2,2,7,322,Need Attention,0,New Potentials,"Welcome series, onboarding discounts, education content"
17404,4,15,31906.82,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
17405,1,3,1031.41,5,4,4,13,544,Champions,0,New Potentials,"Welcome series, onboarding discounts, education content"
17406,333,3,2200.42,1,4,5,10,145,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17408,163,1,32.65,2,2,1,5,221,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17409,185,2,771.85,1,3,3,7,133,At Risk,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17410,16,5,1214.72,4,4,4,12,444,Champions,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17411,12,3,778.94,5,4,3,12,543,Loyal Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
17412,3,7,1258.06,5,5,4,14,554,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
17414,44,2,778.0,3,3,3,9,333,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17415,80,1,507.84,2,2,3,7,223,At Risk,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17416,30,7,6893.42,4,5,5,14,455,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
17418,42,2,463.46,3,3,2,8,332,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
17419,11,12,4226.57,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
17420,50,3,598.83,3,4,3,10,343,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17422,16,6,1979.37,4,5,4,13,454,Champions,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17423,46,2,698.41,3,3,3,9,333,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17425,19,2,759.1700000000001,4,3,3,10,433,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
17426,8,6,5037.26,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
17427,72,1,100.8,3,2,1,6,321,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17428,1,28,17256.85,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
17429,128,3,524.9200000000001,2,4,3,9,243,Can't Lose Them,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17430,33,2,265.76,4,3,2,9,432,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
17431,313,1,403.3,1,2,2,5,122,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17432,18,2,365.76,4,3,2,9,432,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
17433,88,1,303.16,2,2,2,6,222,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17434,2,7,2373.82,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
17436,2,2,216.3,5,3,1,9,531,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
17438,254,1,388.4500000000001,1,2,2,5,122,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17440,157,3,186.42,2,4,1,7,241,Can't Lose Them,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17442,37,6,2248.56,3,5,5,13,355,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17443,220,1,534.24,1,2,3,6,123,At Risk,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17444,148,3,2940.04,2,4,5,11,245,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17446,177,2,120.9,2,3,1,6,231,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17447,40,2,541.53,3,3,3,9,333,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
17449,2,7,2520.86,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
17450,8,46,194550.79,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
17451,1,7,1721.4,5,5,4,14,554,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
17453,18,2,486.72,4,3,2,9,432,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
17454,192,4,517.53,1,4,3,8,143,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17455,204,1,131.7,1,2,1,4,121,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17456,365,1,249.86,1,2,1,4,121,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17457,127,5,1737.7,2,4,4,10,244,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17458,15,1,316.5,4,2,2,8,422,New Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
17459,43,2,657.3,3,3,3,9,333,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
17460,94,6,622.4300000000001,2,5,3,10,253,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17461,23,3,757.46,4,4,3,11,443,Loyal Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
17462,60,2,675.69,3,3,3,9,333,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17463,16,5,1896.41,4,4,4,12,444,Champions,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17464,158,1,289.96000000000004,2,2,2,6,222,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17466,10,2,763.28,5,3,3,11,533,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
17468,10,2,137.0,5,3,1,9,531,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
17469,16,5,1870.97,4,4,4,12,444,Champions,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17470,45,5,1125.07,3,4,4,11,344,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17472,191,3,710.29,1,4,3,8,143,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17475,79,1,194.37,2,2,1,5,221,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17480,78,1,511.82,2,2,3,7,223,At Risk,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17481,4,4,1255.59,5,4,4,13,544,Champions,0,New Potentials,"Welcome series, onboarding discounts, education content"
17483,65,3,414.04,3,4,2,9,342,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17486,261,1,396.87,1,2,2,5,122,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17489,59,2,376.64,3,3,2,8,332,Promising,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17490,1,7,2092.32,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
17491,1,10,3558.87,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
17492,248,1,374.57,1,2,2,5,122,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17495,8,2,497.56,5,3,3,11,533,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
17496,359,1,271.05,1,2,2,5,122,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17498,76,1,272.22,2,2,2,6,222,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17499,290,1,622.88,1,2,3,6,123,At Risk,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17500,17,3,1138.0,4,4,4,12,444,Champions,0,New Potentials,"Welcome series, onboarding discounts, education content"
17501,221,2,288.6,1,3,2,6,132,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17502,9,4,689.1,5,4,3,12,543,Loyal Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
17503,3,2,558.96,5,3,3,11,533,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
17504,206,9,2997.03,1,5,5,11,155,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17505,162,2,1145.84,2,3,4,9,234,At Risk,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17506,76,1,302.2,2,2,2,6,222,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17507,262,2,605.58,1,3,3,7,133,At Risk,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17508,281,1,387.31,1,2,2,5,122,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17509,58,8,6115.14,3,5,5,13,355,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17510,25,1,308.48,4,2,2,8,422,New Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
17511,3,31,91062.38,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
17512,29,10,2924.99,4,5,5,14,455,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
17513,72,1,513.2,3,2,3,8,323,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17514,128,1,208.65,2,2,1,5,221,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17515,31,4,639.02,4,4,3,11,443,Loyal Customers,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17516,15,5,768.08,4,4,3,11,443,Loyal Customers,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17517,309,1,153.94,1,2,1,4,121,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17519,17,6,1844.02,4,5,4,13,454,Champions,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17520,54,1,546.81,3,2,3,8,323,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17521,30,3,723.21,4,4,3,11,443,Loyal Customers,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17522,2,5,1070.71,5,4,4,13,544,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
17523,11,4,652.74,5,4,3,12,543,Loyal Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
17524,361,1,145.0,1,2,1,4,121,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17525,360,1,422.7,1,2,2,5,122,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17526,5,4,1195.9,5,4,4,13,544,Champions,0,New Potentials,"Welcome series, onboarding discounts, education content"
17527,54,4,939.37,3,4,3,10,343,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17528,1,8,3628.5,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
17530,1,10,2385.0,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
17531,190,1,296.7,1,2,2,5,122,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17534,54,1,223.36,3,2,1,6,321,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17535,280,1,164.4,1,2,1,4,121,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17536,177,1,76.5,2,2,1,5,221,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17537,30,2,897.62,4,3,3,10,433,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
17538,26,1,98.42,4,2,1,7,421,New Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
17540,25,2,578.9,4,3,3,10,433,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
17542,270,1,170.75,1,2,1,4,121,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17545,43,3,645.96,3,4,3,10,343,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17548,234,1,103.3,1,2,1,4,121,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17549,24,2,148.86,4,3,1,8,431,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
17550,197,3,267.16,1,4,2,7,142,Can't Lose Them,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17551,359,1,306.84,1,2,2,5,122,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17552,60,4,930.41,3,4,3,10,343,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17553,130,1,1487.6,2,2,4,8,224,At Risk,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17554,1,5,1952.45,5,4,4,13,544,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
17555,20,2,483.26,4,3,2,9,432,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
17556,206,1,157.9,1,2,1,4,121,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17557,14,3,541.46,4,4,3,11,443,Loyal Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
17560,95,4,854.95,2,4,3,9,243,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17561,19,1,167.62,4,2,1,7,421,New Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
17562,14,7,1122.38,4,5,4,13,454,Champions,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17564,24,3,454.01,4,4,2,10,442,Loyal Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
17566,8,2,901.21,5,3,3,11,533,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
17567,7,8,4331.48,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
17569,332,1,344.14,1,2,2,5,122,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17571,50,4,1498.51,3,4,4,11,344,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
17572,71,4,226.75000000000003,3,4,1,8,341,Promising,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17573,29,3,380.6,4,4,2,10,442,Loyal Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
17574,243,1,185.65,1,2,1,4,121,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17576,8,19,3622.68,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
17578,218,1,143.45999999999998,1,2,1,4,121,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17579,5,3,448.9,5,4,2,11,542,Loyal Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
17580,253,3,215.72,1,4,1,6,141,Can't Lose Them,3,Lost Causes,Final reactivation attempt or remove from active campaigns
17581,1,25,11045.04,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
